"","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","E1","E2","E3","F1","F2","F3","G1","G2","G3","H1","H2","H3","I1","I2","I3"
"PAQR8",6.062810126397,6.02493337225707,5.89697017239613,5.95704330173014,6.07690963498059,5.79634194804887,6.06433729484527,5.97569696897987,5.62324349156713,5.78148563954694,5.86740316390495,5.75498437652393,5.79084704280011,5.50089473869438,5.67305972544119,5.65607627012028,5.64056701101472,5.80719746491015,5.76815596554887,5.63276104337373,5.53856810901024,5.66351644911299,5.78537659229768,5.58491729367291,5.76056890350037,5.48120350799032
"PBOV1",4.47947841606322,4.37959140963917,4.06627760135839,4.39606798800313,4.09336768777903,4.15419779623222,4.13058489427829,4.0455991084897,4.08652512921518,4.0769932721098,3.95771370465642,3.98899453503244,4.02637946417878,4.13254454322218,4.12324597464163,4.11991895509863,4.14972075951501,4.10119887064476,4.0332299146401,4.05223532398112,4.21716908947323,4.01816626733925,4.13583296302757,4.14101778101106,4.21136977901188,3.97400613297693
"PCSK6",5.1091506201721,5.3488709356738,5.30326675169854,5.28413599109597,5.45171204739398,5.43925609529398,5.34025521236801,5.51686155649674,5.25194641423882,5.43829161296799,5.53080660155857,5.07951699592089,5.24793915089812,5.20338199908527,5.31243236287656,5.13350744107636,5.21461436267164,5.23850214174598,5.24966225831759,5.14065621359486,5.21072639260736,5.04193457331665,5.08561319316761,5.00269744484176,4.99732784165024,5.24973704432914
"PDE6B",5.72018303490678,5.50395054266192,5.84206047612268,5.77706123346664,5.8176377017672,5.66063644356894,5.81986110528513,5.74919566849164,5.62895599245076,5.7198479176363,5.79106115731306,5.7053174631972,5.84762859068607,5.66639395432938,5.8055899450748,5.83225936584402,5.74066587738269,5.85631326346587,5.84501381433431,5.7657414642292,6.06853324376045,5.81350467343144,5.96463617798581,5.88219219212835,5.90553213392177,5.69882906559744
"PDHB",10.8733319672763,10.6267067869495,10.9359699847491,10.7658947759946,10.8211919414669,10.7274748082611,10.7673443587137,10.9142101261328,10.7772184536064,10.7943301202178,10.9098809370541,10.6503634422986,10.8168513212017,10.8303981164665,10.336635513248,10.5081655092585,10.5031145396251,10.060724517248,10.1047889516302,10.1722165326098,10.0754951668095,10.1965469255975,10.104309934213,9.98557013244172,9.85080248672232,10.0181728801868
"PGLYRP3",4.44394968647179,4.23086591992106,4.30831087139879,4.76593484341107,4.16861088491363,4.02443489668291,4.17746276718206,4.26717527249559,4.2555523059849,4.27201717464638,4.15032458349031,4.32927400383941,4.33382940907372,4.174893121343,4.35282398569181,4.26369358310334,4.50777574906539,4.34666694722028,4.23080342683308,4.11982215671836,4.26757415004579,4.10164091414978,4.20725453162855,4.33959303713571,4.34111712907202,4.17139760557698
"PHAX",8.06829302829164,7.85119392134294,7.94787891117492,7.96871461728221,8.22869476194517,8.1731535439399,8.28524196452283,8.15255432498497,8.10748948016905,8.26510684817175,8.24462552138132,8.15661724467791,7.78475222668442,8.11465999561042,8.23272198721424,8.14284689850279,7.9096322846052,8.32582508470859,8.35087389340507,8.16835294495149,7.74144437211449,8.17387429361075,7.9758758067393,8.24259415909371,8.07361563260762,8.20941844775366
"PHGDH",8.75877281448535,6.37946789309045,7.24651330365685,7.1555957378948,7.3743191534613,7.67272960599574,7.445953859689,7.33463442521386,6.66832032038096,7.30620115349624,7.2073376954526,7.189136455846,7.33369309288724,6.69636914993911,6.9138089940969,7.12702702626299,6.88073929712636,7.17186855293253,6.70417226302289,7.42755835529714,7.08601572763463,7.03457511011326,6.88967647726711,7.94311327244552,7.53804196950813,7.43524726810308
"PHLPP1",5.006183673237,5.1177657607628,5.03890561099851,4.77931217459294,4.88479243917394,5.40558122917948,4.99541584195974,4.9744000800723,5.66402768065051,5.1458546119149,5.05029047722729,5.18716179604707,5.3566572930659,5.41559828553676,4.75168237943738,5.04988414672243,5.18640193909564,4.49092206542111,4.48693117430635,4.50606516775612,4.2242988878051,4.493824425837,4.40724710563588,4.3412259434974,4.24919950112145,4.32794339547394
"PHPT1",9.97934834978772,9.74810183104966,9.74864969244662,9.91788792811208,9.67939137887151,9.96927711998962,9.92022367674104,9.81967695607678,9.79400535848924,9.77260972033033,9.8983781709448,9.81478264795266,9.88491406740279,9.77202358424464,9.78591163564841,9.62317778433462,9.76120861291146,9.77178007139944,10.1853462515878,9.91285964598758,10.0054942645429,9.80982802766665,9.87050576148145,9.71078484702044,9.80464102512613,9.72723651635015
"PLA2G5",4.77236957473237,4.53743854282831,4.4655220663339,4.76260273599317,4.66382537708961,4.49226460167693,4.56807705229774,4.54538215406695,4.42282194310595,4.47518394643668,4.55322417697203,4.53760850548379,4.47343109173866,4.60016369050288,4.53265303347118,4.42545157882242,4.76731556919889,4.56003298364879,4.51784301903277,4.53380065679449,4.6092618639487,4.39784670094111,4.61797669834194,4.52306378144917,4.62238771739777,4.49463208538883
"PLCXD1",7.89379708215009,6.88921842902769,7.15964694702526,7.2815182638166,7.38005290936894,7.03937593543214,7.19716371714467,7.34680892413425,6.86931206245298,7.05526099466936,7.10168868007815,6.85541683409494,7.1699852528529,6.86130163378084,6.76409802355062,6.97240445943457,6.84947803811609,7.25704174614238,7.18611989393094,6.96247292593116,7.634430303903,7.5591342117367,7.13002678761148,7.26970355850747,7.34752017442602,7.23062756383094
"PLD4",4.57724110771606,4.505508918215,4.52234091885406,4.85498670301809,4.58542037446706,4.53567392157326,4.56744334865273,4.62267616754373,4.46440541415872,4.65564216544293,4.55916053834227,4.51081944150996,4.52045008262287,4.46392437112242,4.45638339053149,4.42842714126437,4.77466992303012,4.36298702224489,4.45677072089111,4.5309051368303,4.85008856877625,4.48336273201256,4.84051728377827,4.35731921872613,4.53042091911982,4.36162899529391
"PLEKHA6",7.08789039327992,6.94839973188887,7.2333488864714,7.35913683165934,7.34778548319304,7.18960655933741,7.56058095076643,7.40128153835503,7.42802947192699,7.22821327448262,7.21604204611243,7.31570822150641,7.5009718253283,7.35090359545541,6.9442077900591,7.16943963415804,7.12069052526815,6.94107713976747,6.90420317820494,7.27386994524287,6.60541195651608,7.09481874682751,7.06045033913251,6.50028690157899,6.16814026739956,6.43012916572898
"PLK2",9.94508740953351,9.38020221163017,9.80930661325244,9.6104031020706,8.65361711442815,8.47132978896149,6.63520413507578,6.00215854451134,8.99438559086986,7.63906722603791,8.18508127122491,9.08859431822459,9.12864807155448,9.10616446296933,8.87213067278179,9.1226777787469,9.02947739501583,9.07557955170566,9.04784786269325,9.31807046830793,8.6773411722368,9.33364479907897,8.77386047100936,9.9020987537953,9.87689682460008,10.0959983425885
"PMPCA",9.60048931992556,9.32712425428264,9.59506402339708,9.47565347004178,9.36619836458906,9.36184399090709,9.40292948861751,9.38368648935282,9.48304979946925,9.32993005878693,9.46285705938335,9.56995354564389,9.67523326923774,9.50838813468154,9.43923836370263,9.58095361139849,9.51496977657975,9.31426658940692,9.50190947914804,9.32935325201682,9.40181492318034,9.46195969310664,9.34664888692344,9.34474349407609,9.23918991383065,9.09039364472453
"POLB",5.67596494136957,5.68009468476042,5.74499933513911,5.77026893415081,5.70530150274121,5.59484857989978,5.68921065740046,5.76421498601232,5.63717422359055,5.60901019952846,5.67824664415824,5.78204923024183,5.75913998215048,5.68695046920168,5.7701084174341,5.71314400616852,5.71131626587971,5.82206477857105,5.84362516839241,5.76967148468076,5.67891365523639,5.72285127364858,5.75919661701269,5.96047131028143,5.91857858268331,5.83644094807811
"POLI",4.43330726912362,4.59213803447007,4.62352215189219,4.07806976259481,4.47864865659182,4.95067891812888,4.40952225005,4.31096502727531,4.89510645354707,4.60534886199636,4.29515759168831,4.69774073769085,4.24402368427358,4.84271436609121,4.53166771471459,4.55891071256682,4.37210803767988,4.78979433779315,4.81154846774956,4.47908143895343,4.27972996402296,4.83423262001101,4.40874676147134,5.1064378212475,4.99101469047797,5.37047629548089
"POLR1A",6.92803399859608,6.79617513004988,6.94841525895724,6.71233245992062,7.02978330499805,6.97090391057251,6.95820471815325,7.09167248021092,7.18904935082454,6.78935519194594,6.92251067653654,6.96888572231038,7.03114823758246,7.15561578878663,6.88734791759582,6.73094786448355,6.81766902653402,6.83657526205337,6.97446569796737,7.05717817922447,6.89824300135687,6.94447470360534,6.93708397024611,6.89717715451236,7.10675347077122,7.14826284436099
"POLR2K",9.70733053844563,9.72159673832461,10.076254999642,9.76915197993728,9.86589179580079,9.92599290245503,9.81100079368629,9.82998203222329,10.0838612547588,9.88640439954416,10.0393550277605,9.87530547035664,9.87536854828178,10.072588368551,9.91420926422041,9.66154301281142,9.93346627430284,9.771160821454,9.71109331671176,10.0769272920171,9.63019042549486,9.77552623528275,9.81685193644244,10.0011275660869,9.87399545920594,10.0924647073693
"PPP1R13L",6.3713835388348,6.45325680646376,6.08684720866489,5.95497184234521,6.37578859100577,6.66820704452084,6.40198614323971,6.551413348063,7.22927479033125,7.49192232792188,7.31774312176481,8.38219294046211,8.33434795482641,7.34039595606188,8.80836234470379,8.78976241084909,8.34343835309463,8.99944756360115,9.11152546983281,8.61260411753554,8.78248210070345,8.81799428213076,8.42047080347665,8.23258919558693,8.19230602871157,8.06191183237225
"PPP1R1C",5.08325121576028,5.40460744448539,5.02324599300937,5.19279443453564,5.20757045524772,5.02683042810238,5.13105200296761,5.19384869996452,5.03822657981433,5.07608531651534,5.17820228637628,4.95552667622047,5.07215226315663,4.94689304698168,4.85601733558103,5.11560978071089,5.02440288515899,4.94341637039582,5.04511472714402,4.93191859836425,4.88512188370381,4.97555149822258,5.11935323218679,5.43225205093007,5.03164926606191,5.12982438990451
"PPP3R1",6.12456307125874,6.47450009347419,6.55254096743239,5.93269020316803,6.76801332512965,6.91812157499441,6.60516643698043,6.45443919408291,6.63284911410017,6.64473592083555,6.4800198428722,6.70457890382446,6.70589207528975,6.87123812676014,6.79098526333718,6.42338546394725,6.56200911886967,6.76174889699633,6.52552525236372,6.92905590457802,6.06851202625191,6.71522753491519,6.4719157158768,5.81129119413954,6.40346253562763,6.32870994286845
"PRAG1",10.4002450895445,10.1127761380314,10.1740288811389,10.573912256614,10.180571154895,9.83164780452122,10.7031621214107,10.2135787397277,8.91028212268202,9.48609871595978,8.70657107199045,9.28368058532916,9.52885198695752,9.28474199885302,8.9797062639648,9.19263587668895,9.44777331033382,8.42415506020752,8.21163867586204,8.85968057288525,8.02725919284859,7.83948629046684,8.42802251213664,8.18577196057164,8.40594393981085,8.57219328871748
"PRAP1",5.45627192716745,5.06811320343556,4.7590113218156,5.54654592993028,5.22993986193613,4.94103763395474,4.97416132748731,4.94482272420702,4.88154203616731,4.79268409418413,4.75104102858422,4.91675885539514,4.76847312440333,4.90083957614943,5.19163316092285,4.84714656122663,5.2172720583482,5.0547813065442,4.97479572898614,4.89683936527159,5.41386667571364,4.79054712509499,5.05454286521916,5.02615206201033,5.05793298728742,4.92610921788946
"PRDM16-DT",4.93469757011316,4.66057289855165,4.82625935151496,4.97555848133471,4.80567775465439,4.85428494055569,4.88640141920718,4.81985817465476,4.73378526503713,4.83092565237022,4.79588966068657,4.78319174105463,4.7825691601372,4.75635510989799,4.92065350585686,4.63016681339919,4.82845978126393,4.70694217789502,4.84231741442403,4.79270892054077,5.01515678121703,4.76958172605974,4.84349668969403,4.89241298018345,4.8734793751355,4.78729429751999
"PRDM5",4.30851355637355,4.20490507322226,4.03245507558189,4.31195706847499,4.20563298326073,4.15054355472248,4.1441883895182,4.16255427275635,4.04626973309294,4.11913541902277,4.09160983700243,4.07151995394938,4.1208981902156,4.13597765132628,4.08167870583069,3.97209178396,4.10987403876732,4.05156609920071,4.07337114247846,4.00490811764888,4.08534298057999,4.02916311002487,4.09556752967565,4.11507632788699,4.10909968518783,4.09346850366407
"PRDM7",4.62950026064004,4.54752295682197,4.56585076792729,4.56776421581021,4.54850805851506,4.50621579342637,4.57028383210299,4.4592650497796,4.37437634897478,4.70125670230993,4.35803039902896,4.47446761506921,4.52436505392605,4.55715983880886,4.45752620868978,4.5169989888901,4.51676304480753,4.48151113885997,4.56052127899127,4.53983424466314,4.71451474902979,4.55246149767181,4.53515510304753,4.61035109924429,4.35119216683646,4.50536645590022
"PRDX4",12.3548534426767,12.4143285174585,12.430014207318,12.3738348171946,12.3200509322317,12.4462672021081,12.296228331253,12.3856436610362,12.4876575746237,12.3802713439921,12.4757206550548,12.3098133754362,12.3567871451077,12.5170150623179,12.4228810344936,12.2988986074852,12.4942969746882,12.0528940553831,12.1785529350772,12.1895266133475,11.9097304506899,12.0555954099404,11.8967545142558,12.0782592881838,11.9048168077605,12.0624742658549
"PRELID1",10.4526630123188,9.91915834946354,10.2822016449717,10.1906558442594,10.3450359752607,10.0099110974487,10.2395479042382,10.4214594073351,10.1844586417087,10.1990508472085,10.4157559594263,10.1608083625732,10.452033836421,10.169863937895,10.3024466421985,10.2812097551226,10.0739347407473,10.4787332813975,10.7605638376284,10.1277681796383,10.2180406951403,10.1658066524029,9.92936857386399,9.76186696238418,9.85860735952847,9.84704900123515
"PRKAR1A",9.74020235963761,9.90305781655858,10.0060109070637,9.60290887722446,9.75928061086299,10.0800543624813,9.64896574206216,9.76218782714516,10.2240351797184,9.83930886733919,9.95930601316757,9.91318867278919,9.88254529394714,10.0834708560644,10.0479841345657,10.3101069364965,10.1571901561966,10.0237864571312,9.91944913344018,10.3306628195499,9.89012175393262,10.1543527327873,10.1821451340641,10.0667353810163,10.218247708946,10.2442398777776
"PRR19",5.29182212590041,5.04697763052617,4.72968156093401,5.5729826110472,4.94953145401004,4.83505203514129,5.17394548766384,4.89770521631961,4.7448520726287,4.64013156563979,4.80001196416046,5.11383970730875,4.78822899819172,4.81957330367426,4.64109133940717,4.73990398312504,4.90773097662854,4.78697504823828,4.77460921193892,4.71126665025952,4.81989966607396,4.59672944052667,4.91054704349141,4.73113378034793,4.59068779078189,4.6183334516284
"PRRC2A",7.45972386084422,7.23116950978282,7.52476907408238,7.31871790938991,7.59012717878422,7.72202144937353,7.66885419617236,7.62356363219637,7.65771140905844,7.46245263413774,7.47734770276597,7.44776618508898,7.66460836708494,7.74964305811262,7.40171069067563,7.57198914432855,7.38732451813996,7.4791851816079,7.64704616594055,7.5673561684436,7.81859396912798,7.57970452318478,7.56972387402515,7.31694045092773,7.33076230319127,7.26187431066315
"PRXL2A",9.21638090101809,9.10602213765786,8.85268089405638,8.9692206319658,8.83126967058081,8.92201862685308,8.96083542729181,8.7786085544865,9.0705727927572,8.95954654729848,8.85747789051234,8.88532664611145,8.90073591386653,9.10253122807328,9.02669240750555,8.90767406438129,9.16767438920353,8.86692323128264,8.69853262004038,8.70239681191038,8.81482739711819,9.08353085576373,8.86521587968019,9.06150819139054,9.11418942014747,9.12735837804047
"PSG3",4.24949904644591,4.40748068328899,4.11634018585137,4.07582099717752,4.34911684900263,4.02656854239938,4.05160279112386,4.48702316826801,4.16025955094448,4.22776115671283,4.17470199668875,4.18270622649329,4.09616277920146,4.21032743794473,4.36182844448238,3.89331233945229,4.17940558462938,4.20060946318275,4.0179304609846,3.92993543383182,4.13961534244086,4.21806263952367,4.14407536795811,4.19215421716867,4.1897636896072,4.2107606327613
"PSMD9",7.81496714752035,7.90893104935241,7.89102183509874,7.74311624824233,7.81881325857908,7.82413714238482,8.11410925924789,8.01231161264935,7.97717003198582,7.93161090856453,7.97774184619039,7.95052336716426,8.00515741792816,7.83575358280105,7.82101070504935,7.95083149460174,7.7153973391112,7.84268638393761,7.69922200853739,7.54415813917294,7.88834877292755,7.71081558150034,7.52912937130334,7.88551939545058,7.75860758122021,7.80808514234667
"PTCSC1",6.15997795155308,5.9084944119533,6.14285299628783,6.1583582480631,6.10976011455788,6.11491929784845,6.27345564912797,6.32983569468212,6.09435127853478,6.09842283970894,6.10999741794071,6.17874053625046,6.32632045355174,6.18646771834491,6.17642723480475,6.04935121188362,6.07704133912458,5.94376528053208,6.15051645780199,6.00447161773902,6.12957341943485,5.88405372763543,6.29594701166845,5.97429877680429,6.04618055853391,6.05402063001528
